3195	0.000219
3200	0.00006562
3205	0.00000001
3210	0.00000001
3215	0.00002368
3220	0.0001827
3225	0.00000001
3230	0.00002321
3235	0.00000001
3240	0.00000001
3245	0.0001514
3250	0.00000001
3255	0.00002816
3260	0.00002418
3265	0.00000001
3270	0.00000001
3275	0.00000001
3280	0.00000001
3285	0.0001542
3290	0.0001199
3295	0.000175
3300	0.00000001
3305	0.000001903
3310	0.00001539
3315	0.00009222
3320	0.00004903
3325	0.00008576
3330	0.00000001
3335	0.0001379
3340	0.00008872
3345	0.00003676
3350	0.00000001
3355	0.0001071
3360	0.00000001
3365	0.0001212
3370	0.00000001
3375	0.00006658
3380	0.00000001
3385	0.00004902
3390	0.00000001
3395	0.00012
3400	0.0001645
3405	0.0001354
3410	0.0001375
3415	0.0001697
3420	0.00005376
3425	0.00000001
3430	0.00000001
3435	0.00000001
3440	0.00002839
3445	0.00003271
3450	0.00000001
3455	0.00000001
3460	0.00000001
3465	0.0001091
3470	0.0000372
3475	0.00000001
3480	0.0001733
3485	0.0002964
3490	0.0004856
3495	0.0008511
3500	0.001562
3505	0.00287
3510	0.004921
3515	0.008314
3520	0.01295
3525	0.0208
3530	0.03074
3535	0.04437
3540	0.06729
3545	0.0964
3550	0.1343
3555	0.1842
3560	0.2459
3565	0.3273
3570	0.426
3575	0.547
3580	0.6895
3585	0.864
3590	1.073
3595	1.311
3600	1.572
3605	1.89
3610	2.238
3615	2.623
3620	3.046
3625	3.502
3630	4.008
3635	4.565
3640	5.146
3645	5.771
3650	6.408
3655	7.091
3660	7.811
3665	8.569
3670	9.342
3675	10.17
3680	11
3685	11.84
3690	12.7
3695	13.61
3700	14.52
3705	15.45
3710	16.37
3715	17.31
3720	18.21
3725	19.17
3730	20.11
3735	21.05
3740	22.01
3745	22.94
3750	23.9
3755	24.83
3760	25.75
3765	26.68
3770	27.59
3775	28.53
3780	29.41
3785	30.31
3790	31.16
3795	32.03
3800	32.83
3805	33.74
3810	34.6
3815	35.44
3820	36.21
3825	37.01
3830	37.8
3835	38.57
3840	39.29
3845	40.07
3850	40.84
3855	41.52
3860	42.25
3865	42.96
3870	43.66
3875	44.31
3880	44.97
3885	45.64
3890	46.3
3895	46.87
3900	47.47
