 499.500	 0.000259995	
 501.498	-0.000258185	
 503.496	 0.000143311	
 505.494	 0.001181498	
 507.492	-0.000436800	
 509.490	 0.000427747	
 511.488	 0.000093600	
 513.486	-0.000019200	
 515.484	-0.000412749	
 517.482	-0.000697609	
 519.480	 0.000018800	
 521.478	-0.000660826	
 523.476	 0.000175814	
 525.474	 0.000111515	
 527.472	 0.001303019	
 529.470	-0.000251134	
 531.468	 0.000548612	
 533.466	 0.000038500	
 535.464	 0.000526425	
 537.462	 0.000628655	
 539.460	 0.000904299	
 541.458	 0.000780238	
 543.456	 0.000346187	
 545.454	 0.000505871	
 547.452	 0.000138288	
 549.450	 0.000872064	
 551.448	-0.000042700	
 553.446	-0.000408041	
 555.444	 0.000022600	
 557.442	 0.000634008	
 559.440	 0.000654382	
 561.438	 0.000465387	
 563.436	 0.000403679	
 565.434	 0.000471938	
 567.432	-0.000538604	
 569.430	-0.000441405	
 571.428	-0.000239922	
 573.426	-0.000479369	
 575.424	-0.000483193	
 577.422	 0.000232592	
 579.420	 0.000222345	
 581.418	 0.000771387	
 583.416	 0.000978334	
 585.414	 0.000577115	
 587.412	 0.000680072	
 589.410	 0.000810701	
 591.408	 0.000696888	
 593.406	 0.000618493	
 595.404	 0.000067900	
 597.402	-0.000639281	
 599.400	-0.000623494	
 601.398	 0.000149686	
 603.396	 0.000345462	
 605.394	 0.000323366	
 607.392	-0.000174462	
 609.390	 0.000320743	
 611.388	 0.000210912	
 613.386	 0.000675139	
 615.384	-0.000042500	
 617.382	 0.000035100	
 619.380	 0.000174913	
 621.378	 0.000270221	
 623.376	 0.001110793	
 625.374	-0.000249282	
 627.372	-0.000511586	
 629.370	-0.000382034	
 631.368	 0.001019666	
 633.366	 0.000311706	
 635.364	-0.000127273	
 637.362	 0.000363880	
 639.360	-0.000056900	
 641.358	-0.000104938	
 643.356	-0.000332113	
 645.354	 0.000017300	
 647.352	 0.000534479	
 649.350	 0.000587365	
 651.348	 0.000776434	
 653.346	 0.000306142	
 655.344	-0.000467338	
 657.342	-0.000483416	
 659.340	 0.000600597	
 661.338	 0.000363009	
 663.336	 0.000943760	
 665.334	-0.000110221	
 667.332	 0.000416642	
 669.330	 0.000828363	
 671.328	-0.000627129	
 673.326	 0.000659984	
 675.324	-0.000071000	
 677.322	 0.000063300	
 679.320	 0.000605958	
 681.318	 0.001005888	
 683.316	-0.000095600	
 685.314	-0.000296271	
 687.312	 0.001131812	
 689.310	 0.000242300	
 691.308	 0.000048300	
 693.306	-0.000335044	
 695.304	-0.000350476	
 697.302	-0.000064900	
 699.300	 0.000554201	
 701.298	-0.000149830	
 703.296	 0.000132942	
 705.294	 0.000958534	
 707.292	 0.001015463	
 709.290	-0.000244297	
 711.288	-0.000128086	
 713.286	 0.000680730	
 715.284	 0.000348685	
 717.282	 0.000211121	
 719.280	 0.000589731	
 721.278	-0.000321012	
 723.276	-0.000203191	
 725.274	-0.000078900	
 727.272	-0.000134526	
 729.270	-0.000059800	
 731.268	 0.000009480	
 733.266	 0.000704572	
 735.264	 0.000320313	
 737.262	-0.000092200	
 739.260	 0.000325927	
 741.258	 0.000346537	
 743.256	 0.000784448	
 745.254	 0.000360273	
 747.252	 0.000305482	
 749.250	 0.000916854	
 751.248	 0.001086202	
 753.246	 0.000143188	
 755.244	 0.000220443	
 757.242	-0.000204605	
 759.240	-0.000086000	
 761.238	-0.000257000	
 763.236	 0.000551606	
 765.234	 0.000012500	
 767.232	 0.000199989	
 769.230	 0.000342726	
 771.228	 0.000698685	
 773.226	 0.000297413	
 775.224	 0.000490113	
 777.222	 0.000247390	
 779.220	-0.000244447	
 781.218	 0.000509637	
 783.216	-0.000219925	
 785.214	 0.000399680	
 787.212	 0.001547443	
 789.210	-0.000245982	
 791.208	 0.000442950	
 793.206	 0.000088000	
 795.204	 0.000826447	
 797.202	-0.000151330	
 799.200	 0.000542100	
 801.198	 0.000413703	
 803.196	 0.000214798	
 805.194	 0.000330350	
 807.192	 0.000488275	
 809.190	-0.000601125	
 811.188	-0.000338912	
 813.186	-0.000011000	
 815.184	-0.000197372	
 817.182	 0.000424163	
 819.180	 0.000757288	
 821.178	 0.000426030	
 823.176	 0.000131392	
 825.174	 0.000371316	
 827.172	-0.000072100	
 829.170	-0.004629511	
 831.168	-0.009933492	
 833.166	-0.005676142	
 835.164	-0.009042590	
 837.162	-0.007218227	
 839.160	-0.008440053	
 841.158	-0.006084925	
 843.156	-0.008651448	
 845.154	-0.007911488	
 847.152	-0.007686653	
 849.150	-0.007929658	
 851.148	-0.006668104	
 853.146	-0.007283994	
 855.144	-0.007106339	
 857.142	-0.006074494	
 859.140	-0.008241601	
 861.138	-0.009880494	
 863.136	-0.008514988	
 865.134	-0.013555499	
 867.132	 0.000528650	
 869.130	-0.007132649	
 871.128	-0.009448011	
 873.126	-0.011326366	
 875.124	-0.003678393	
 877.122	-0.008879994	
 879.120	-0.005415913	
 881.118	-0.004718570	
 883.116	-0.008251841	
 885.114	-0.013022658	
 887.112	-0.004763685	
 889.110	-0.005137077	
 891.108	-0.008574281	
 893.106	-0.006714196	
 895.104	-0.009241690	
 897.102	-0.008142537	
 899.100	-0.012597504	
 901.098	 0.002438145	
 903.096	-0.004407508	
 905.094	-0.007599325	
 907.092	-0.008660204	
 909.090	-0.007133354	
 911.088	-0.005465317	
 913.086	-0.003018347	
 915.084	-0.007659471	
 917.082	-0.013176972	
 919.080	-0.002624414	
 921.078	-0.007033718	
 923.076	-0.005643649	
 925.074	-0.009523683	
 927.072	-0.007938055	
 929.070	-0.006192172	
 931.068	-0.002400822	
 933.066	-0.008959929	
 935.064	-0.006496820	
 937.062	-0.009143273	
 939.060	-0.010002618	
 941.058	-0.016940242	
 943.056	 0.004311951	
 945.054	-0.001158346	
 947.052	-0.004824744	
 949.050	-0.005727416	
 951.048	 0.001199458	
 953.046	-0.007398354	
 955.044	-0.007005291	
 957.042	-0.008289840	
 959.040	-0.004219822	
 961.038	-0.004281302	
 963.036	-0.003399954	
 965.034	-0.014273194	
 967.032	-0.005029869	
 969.030	-0.005599876	
 971.028	-0.000082700	
 973.026	-0.005198897	
 975.024	-0.006738811	
 977.022	-0.004294862	
 979.020	-0.009457275	
 981.018	-0.005432660	
 983.016	-0.008523052	
 985.014	-0.007335970	
 987.012	 0.003242759	
 989.010	-0.003312558	
 991.008	-0.003813306	
 993.006	-0.000763755	
 995.004	-0.002389018	
 997.002	-0.004491646	
 999.000	-0.002270384	
1000.998	-0.007963432	
1002.996	-0.000414943	
1004.994	-0.004559013	
1006.992	-0.006550116	
1008.990	-0.001395936	
1010.988	-0.015091327	
1012.986	-0.006504089	
1014.984	-0.006376435	
1016.982	-0.013307521	
1018.980	 0.003800350	
1020.978	 0.000216994	
1022.976	-0.003999196	
1024.974	-0.003897192	
1026.972	 0.001157679	
1028.970	-0.009001042	
1030.968	-0.007450547	
1032.966	-0.003623719	
1034.964	-0.001926364	
1036.962	-0.008814277	
1038.960	-0.008568594	
1040.958	-0.004413655	
1042.956	-0.005353240	
1044.954	-0.004430437	
1046.952	-0.004378619	
1048.950	-0.004220984	
1050.948	-0.005580146	
1052.946	-0.006125000	
1054.944	-0.003383195	
1056.942	-0.003982434	
1058.940	-0.002864897	
1060.938	-0.009488896	
1062.936	-0.015799711	
1064.934	 0.005307586	
1066.932	-0.006971801	
1068.930	-0.006866884	
1070.928	-0.005765643	
1072.926	-0.005004789	
1074.924	-0.008611511	
1076.922	-0.008227074	
1078.920	-0.003679770	
1080.918	-0.004459917	
1082.916	-0.011488730	
1084.914	-0.005380073	
1086.912	-0.005777478	
1088.910	-0.011563020	
1090.908	 0.002850645	
1092.906	-0.001608606	
1094.904	 0.000847113	
1096.902	-0.004717123	
1098.900	-0.002966294	
1100.898	-0.004120213	
