 499.500	 0.000462436	
 501.498	 0.000181160	
 503.496	-0.000043000	
 505.494	-0.000437346	
 507.492	-0.000780242	
 509.490	 0.000234739	
 511.488	-0.000388389	
 513.486	 0.000120734	
 515.484	 0.000003310	
 517.482	-0.000228683	
 519.480	 0.000613431	
 521.478	-0.000247048	
 523.476	-0.000415678	
 525.474	 0.000392582	
 527.472	 0.000662704	
 529.470	-0.000446616	
 531.468	 0.000595542	
 533.466	 0.000421606	
 535.464	 0.000636705	
 537.462	-0.000398581	
 539.460	-0.000191358	
 541.458	 0.000838103	
 543.456	-0.000260135	
 545.454	-0.000666513	
 547.452	 0.000376074	
 549.450	 0.000564041	
 551.448	-0.000106388	
 553.446	-0.000285123	
 555.444	-0.000216161	
 557.442	 0.000577638	
 559.440	 0.000040500	
 561.438	-0.000131457	
 563.436	-0.000187144	
 565.434	 0.000014900	
 567.432	 0.000209539	
 569.430	-0.000317730	
 571.428	 0.000366892	
 573.426	 0.000658389	
 575.424	-0.000504915	
 577.422	 0.000014500	
 579.420	 0.000314906	
 581.418	-0.000265340	
 583.416	-0.000252096	
 585.414	 0.000092000	
 587.412	 0.000458499	
 589.410	 0.000653561	
 591.408	-0.000513613	
 593.406	 0.000654167	
 595.404	 0.000336095	
 597.402	-0.000256415	
 599.400	 0.000315558	
 601.398	 0.000205117	
 603.396	 0.000280394	
 605.394	-0.000050600	
 607.392	 0.000003590	
 609.390	-0.000712606	
 611.388	 0.000007120	
 613.386	 0.000984173	
 615.384	 0.000353062	
 617.382	-0.000118058	
 619.380	-0.000093500	
 621.378	-0.000055400	
 623.376	 0.000063400	
 625.374	 0.000283483	
 627.372	 0.000702945	
 629.370	 0.000490278	
 631.368	-0.000185224	
 633.366	-0.000668826	
 635.364	 0.000896187	
 637.362	-0.000343579	
 639.360	 0.000344770	
 641.358	 0.000795261	
 643.356	 0.000461127	
 645.354	 0.000117375	
 647.352	-0.000178291	
 649.350	-0.000032200	
 651.348	-0.000156567	
 653.346	 0.000342390	
 655.344	-0.000915306	
 657.342	 0.000272489	
 659.340	-0.000243922	
 661.338	 0.000155550	
 663.336	-0.000355422	
 665.334	-0.000003950	
 667.332	 0.000068200	
 669.330	-0.000033300	
 671.328	 0.000568743	
 673.326	 0.000018900	
 675.324	-0.000123457	
 677.322	 0.000476361	
 679.320	-0.000165452	
 681.318	-0.000533262	
 683.316	-0.000200392	
 685.314	-0.000097800	
 687.312	 0.000290597	
 689.310	-0.000288378	
 691.308	 0.000454456	
 693.306	 0.000169140	
 695.304	 0.000284970	
 697.302	 0.000459800	
 699.300	-0.000002380	
 701.298	-0.000059900	
 703.296	 0.000459993	
 705.294	-0.000542392	
 707.292	 0.000180555	
 709.290	 0.000129584	
 711.288	-0.000099300	
 713.286	-0.000576341	
 715.284	 0.000798146	
 717.282	-0.000494286	
 719.280	-0.000013800	
 721.278	 0.000343389	
 723.276	 0.000663146	
 725.274	 0.000420547	
 727.272	-0.000516613	
 729.270	-0.000146480	
 731.268	 0.001341790	
 733.266	-0.000503897	
 735.264	 0.000007650	
 737.262	-0.000227345	
 739.260	 0.000720159	
