5290 0.0005161897
5295 0.00060283947
5300 0.00077578578
5305 0.001035323
5310 0.0012954784
5315 0.0017288744
5320 0.002162835
5325 0.0026840749
5330 0.0033794555
5335 0.0042498277
5340 0.005208579
5345 0.0065159448
5350 0.008000111
5355 0.0097470596
5360 0.011759279
5365 0.01420958
5370 0.017012754
5375 0.020254672
5380 0.024030339
5385 0.028331454
5390 0.033167145
5395 0.038711127
5400 0.044784755
5405 0.05166119
5410 0.05925717
5415 0.06764989
5420 0.076759049
5425 0.086586293
5430 0.097309394
5435 0.10875514
5440 0.1211879
5445 0.13440564
5450 0.14828789
5455 0.16288201
5460 0.17830979
5465 0.19420387
5470 0.21063058
5475 0.22772452
5480 0.24519951
5485 0.26300049
5490 0.28105852
5495 0.29943615
5500 0.31795549
5505 0.33671411
5510 0.35558751
5515 0.37409458
5520 0.39262574
5525 0.41104445
5530 0.42908967
5535 0.44684638
5540 0.46449278
5545 0.4815758
5550 0.49828055
5555 0.51446915
5560 0.53017226
5565 0.54550323
5570 0.56049472
5575 0.57484495
5580 0.58864277
5585 0.60200168
5590 0.61483499
5595 0.62712004
5600 0.63881062
5605 0.65037595
5610 0.66133087
5615 0.67168708
5620 0.68162529
5625 0.69105153
5629 0.69994334
5635 0.70855321
5639 0.71688318
5645 0.72469659
5649 0.73232095
5655 0.73942133
5659 0.74609445
5665 0.75257763
5669 0.75862677
5675 0.76431308
5679 0.76990528
5685 0.77513938
5689 0.78002172
5695 0.78481046
5699 0.78914422
5705 0.79321325
5709 0.79710936
5715 0.80082614
5719 0.80444976
5725 0.80779866
5729 0.81105941
5735 0.81414878
5740 0.8172367
5745 0.81979007
5750 0.82224579
5755 0.82461179
5760 0.82662044
5765 0.82871472
5770 0.83071885
5775 0.83280937
5780 0.83480998
5785 0.83672693
5790 0.83846159
5795 0.84001372
5800 0.84138308
5805 0.84293716
5810 0.84457843
5815 0.84622292
5820 0.8477747
5825 0.84905689
5830 0.85024771
5835 0.85153305
5840 0.85290971
5845 0.85437948
5850 0.85548243
5855 0.85667688
5860 0.85787204
5865 0.85916154
5870 0.86045053
5875 0.86137615
5880 0.86257391
5885 0.86394961
5890 0.8653298
5895 0.86643403
5900 0.8675465
5905 0.86856753
5910 0.86949944
5915 0.87024287
5920 0.87126017
5925 0.87254945
5930 0.87365401
5935 0.87466589
5940 0.87559347
5945 0.87642487
5950 0.87716678
5955 0.87781647
5960 0.87865206
5965 0.87911954
5970 0.87968021
5975 0.88033075
5980 0.88098104
5985 0.88134902
5990 0.8819036
5995 0.88246454
6000 0.88283617
6005 0.88311116
6010 0.88348225
6015 0.88394745
6020 0.8843193
6025 0.88459771
6030 0.88505914
6035 0.885244
6040 0.88561268
6045 0.88598056
6050 0.88625562
6055 0.88644032
6060 0.88671872
6065 0.88708993
6070 0.88736834
6075 0.88764674
6080 0.88783125
6085 0.88810963
6090 0.88838684
6095 0.88866518
6100 0.88912814
6105 0.8895006
6110 0.8899638
6115 0.89052339
6120 0.89099027
6125 0.89164566
6130 0.89220706
6135 0.89276533
6140 0.8934201
6145 0.89397882
6150 0.89435227
6155 0.89491458
6160 0.89566592
6165 0.89651202
6170 0.89716949
6175 0.89791866
6180 0.89857667
6185 0.89941986
6190 0.89998678
6195 0.9007402
6200 0.90149103
6205 0.90224223
6210 0.90299381
6215 0.90356173
6220 0.90412975
6225 0.90479002
6230 0.90544786
6235 0.90620091
6240 0.90676441
6245 0.90733074
6250 0.90789726
6254 0.9083689
6260 0.90874813
6264 0.90931254
6270 0.90978202
6274 0.91025163
6280 0.91053473
6284 0.9108166
6290 0.91100573
6294 0.91138034
6300 0.91156689
6304 0.91175082
6310 0.91203006
6314 0.91212251
6320 0.91221339
6324 0.91230151
6330 0.91239214
6334 0.91238438
6340 0.91218698
6344 0.91227433
6350 0.9123615
6354 0.91226
6360 0.91216029
6365 0.91224691
6370 0.91233635
6375 0.91223624
6380 0.91213377
6385 0.91212693
6390 0.91202639
6395 0.91192331
6400 0.91181928
6405 0.91171576
6410 0.911804
6415 0.91189477
6420 0.91226769
6425 0.91245117
6430 0.91272803
6435 0.91291147
6440 0.91319165
6445 0.91328558
6450 0.91366196
6455 0.91394499
6460 0.91432101
6465 0.91479056
6470 0.91535616
6475 0.91592244
6480 0.91639869
6485 0.91677863
6490 0.91734869
6495 0.91782531
6500 0.91830205
6505 0.91868554
6510 0.91925304
6515 0.9198236
6520 0.92039126
6525 0.92086562
6530 0.9211499
6535 0.92152803
6540 0.92162206
6545 0.92180968
6550 0.92171017
6555 0.92179787
6560 0.92169506
6565 0.92168254
6570 0.92147935
6575 0.92108547
6580 0.92069135
6585 0.92019661
6590 0.91951111
6595 0.91872461
6600 0.9178481
6605 0.91697137
6610 0.91609044
6615 0.91520907
6620 0.91442011
6625 0.91354218
6630 0.91265955
6635 0.91196619
6640 0.91108273
6645 0.91029115
6650 0.90959615
6655 0.90891563
6660 0.90851656
6665 0.90812753
6670 0.9080249
6675 0.90811183
6680 0.90819346
6685 0.90837763
6690 0.90875646
6695 0.90932984
6700 0.90990863
6705 0.91039017
6710 0.91048231
6715 0.9103797
6720 0.910082
6725 0.9094872
6730 0.90802054
6735 0.9055793
6740 0.9019624
6745 0.8969859
6750 0.8904418
6755 0.88175812
6760 0.87064475
6765 0.8569859
6770 0.84049662
6775 0.82125936
6780 0.79882857
6785 0.7732576
6790 0.74446246
6795 0.71322291
6800 0.67953762
6805 0.64334114
6810 0.60554725
6815 0.56694781
6820 0.52796597
6825 0.48933583
6830 0.45142517
6835 0.41424553
6840 0.37849126
6845 0.34525325
6850 0.31409199
6855 0.2847221
6860 0.25759642
6865 0.23271494
6870 0.20966611
6875 0.18868974
6879 0.16974508
6885 0.15267302
6889 0.13735694
6895 0.12360174
6899 0.11120106
6905 0.10009111
6909 0.090238124
6915 0.081360644
6919 0.073451289
6925 0.066428058
6929 0.060081569
6935 0.054321513
6939 0.049245227
6945 0.044657477
6949 0.040554035
6955 0.036842115
6959 0.033524885
6965 0.030598109
6969 0.027869625
6975 0.025525751
6979 0.023280223
6985 0.021332094
6990 0.01957679
6995 0.017915597
7000 0.016450081
7005 0.015178535
7010 0.013910836
7015 0.012839475
7020 0.011865589
7025 0.010989145
7030 0.010111854
7035 0.0093321281
7040 0.008649907
7045 0.0080659506
7050 0.0074813526
7055 0.0069941318
7060 0.0065057871
7065 0.0060178371
7070 0.0056278756
7075 0.0052381508
7080 0.0048486627
7085 0.0045568174
7090 0.0042650902
7095 0.0039734811
7100 0.0036819902
7105 0.0034871378
7110 0.0032924035
7115 0.0030981025
7120 0.0029038798
7125 0.0027091854
7130 0.0025149047
7135 0.0024171936
7140 0.002222913
7145 0.0021256149
7150 0.0020285819
7155 0.0019315883
7160 0.0017380743
7165 0.0016408457
7170 0.0015435392
7175 0.0015429099
7180 0.0014457406
7185 0.0013488075
7190 0.0012520803
7195 0.0012514414
7200 0.001154705
7205 0.0010580474
7210 0.001057507
7215 0.0009611726
7220 0.00096087674
7225 0.00086461128
7230 0.00086434487
7235 0.00076799164
7240 0.00076775546
7245 0.00076736256
7250 0.00067109851
7255 0.00067068666
7260 0.00067041192
7265 0.00057434433
7270 0.00057410829
7275 0.00057387225
7280 0.00057363621
