      19365.6    0.0856164
      19377.3    0.0856164
      19388.9     0.256849
      19400.6     0.256849
      19412.2     0.256849
      19423.9     0.256849
      19435.5     0.256849
      19447.2     0.256849
      19458.8     0.256849
      19470.5     0.428082
      19482.1     0.428082
      19493.8     0.428082
      19505.4     0.428082
      19517.1     0.941781
      19528.7     0.941781
      19540.3     0.941781
      19552.0      1.28425
      19563.6      1.28425
      19575.3      1.62671
      19586.9      1.96918
      19598.6      1.96918
      19610.2      2.31164
      19621.9      2.65411
      19633.5      2.99658
      19645.2      3.51027
      19656.8      3.85274
      19668.5      4.36644
      19680.1      5.05137
      19691.8      5.73630
      19703.4      6.59247
      19715.1      7.27740
      19726.7      8.64726
      19738.4      9.67466
      19750.0      10.5787
      19761.6      13.0993
      19773.3      14.9673
      19784.9      17.7226
      19796.6      20.4623
      19808.2      22.8596
      19819.9      25.5993
      19831.5      28.3390
      19843.2      31.4212
      19854.8      34.5034
      19866.5      38.2705
      19878.1      42.2089
      19889.8      46.3185
      19901.4      51.7725
      19913.1      55.4006
      19924.7      60.8733
      19936.4      64.8596
      19948.0      68.0651
      19959.7      71.9178
      19971.3      74.5719
      19982.9      77.3116
      19994.6      80.4794
      20006.2      82.5576
      20017.9      85.3596
      20029.5      87.4144
      20041.2      88.9555
      20052.8      89.9829
      20064.5      90.9732
      20076.1      91.8331
      20087.8      92.3801
      20099.4      92.7226
      20111.1      92.7226
      20122.7      92.7226
      20134.4      92.7226
      20146.0      92.3801
      20157.7      92.3202
      20169.3      92.0377
      20180.9      91.7951
      20192.6      91.5925
      20204.2      91.2928
      20215.9      91.0103
      20227.5      90.8819
      20239.2      90.6250
      20250.8      90.5394
      20262.5      90.4966
      20274.1      90.3253
      20285.8      90.2397
      20297.4      90.2397
      20309.1      90.3253
      20320.7      90.4538
      20332.4      90.6678
      20344.0      91.1815
      20355.7      91.3527
      20367.3      92.0377
      20379.0      92.3801
      20390.6      92.8938
      20402.2      93.2363
      20413.9      93.5788
      20425.5      94.0925
      20437.2      94.2637
      20448.8      94.6062
      20460.5      94.9486
      20472.1      95.2911
      20483.8      95.6336
      20495.4      95.8048
      20507.1      96.1473
      20518.7      96.1473
      20530.4      96.1473
      20542.0      96.1473
      20553.7      96.4897
      20565.3      96.4897
      20577.0      96.4897
      20588.6      96.3185
      20600.2      96.1473
      20611.9      96.1473
      20623.5      95.9760
      20635.2      95.8048
      20646.8      95.8048
      20658.5      95.6336
      20670.1      95.4623
      20681.8      95.2911
      20693.4      95.1199
      20705.1      94.7774
      20716.7      94.7774
      20728.4      94.4349
      20740.0      94.4349
      20751.7      94.0925
      20763.3      94.0925
      20775.0      94.0925
      20786.6      94.0925
      20798.3      94.0925
      20809.9      94.0925
      20821.5      94.0925
      20833.2      94.0925
      20844.8      94.0925
      20856.5      94.0925
      20868.1      94.0925
      20879.8      94.0925
      20891.4      94.0925
      20903.1      94.0925
      20914.7      94.0925
      20926.4      94.0925
      20938.0      94.4349
      20949.7      94.4349
      20961.3      94.4349
      20973.0      94.4349
      20984.6      94.4349
      20996.3      94.4349
      21007.9      94.7346
      21019.5      94.7774
      21031.2      94.7774
      21042.8      94.7774
      21054.5      94.4349
      21066.1      94.4349
      21077.8      94.4349
      21089.4      94.4349
      21101.1      94.4349
      21112.7      94.4349
      21124.4      94.4349
      21136.0      94.4349
      21147.7      94.4349
      21159.3      94.4349
      21171.0      94.4349
      21182.6      94.0925
      21194.3      94.0925
      21205.9      94.0925
      21217.6      93.9926
      21229.2      93.7500
      21240.8      93.7500
      21252.5      93.7500
      21264.1      93.7500
      21275.8      93.7500
      21287.4      93.5788
      21299.1      93.4075
      21310.7      93.4075
      21322.4      93.5788
      21334.0      93.4646
      21345.7      93.7357
      21357.3      93.7500
      21369.0      93.7500
      21380.6      93.7500
      21392.3      93.7500
      21403.9      93.7500
      21415.6      93.7500
      21427.2      93.7500
      21438.9      93.7500
      21450.5      93.7500
      21462.1      93.7500
      21473.8      94.0925
      21485.4      94.0925
      21497.1      94.0925
      21508.7      94.0925
      21520.4      94.0925
      21532.0      94.2637
      21543.7      94.4349
      21555.3      94.2637
      21567.0      94.4349
      21578.6      94.4349
      21590.3      94.7774
      21601.9      94.7774
      21613.6      94.7774
      21625.2      95.1199
      21636.9      95.1199
      21648.5      95.1199
      21660.1      95.1199
      21671.8      95.1199
      21683.4      95.1199
      21695.1      95.1199
      21706.7      95.1199
      21718.4      95.1199
      21730.0      95.1199
      21741.7      95.1199
      21753.3      95.2911
      21765.0      95.1199
      21776.6      95.1199
      21788.3      95.1199
      21799.9      95.1199
      21811.6      95.1199
      21823.2      95.1199
      21834.9      94.9486
      21846.5      94.7774
      21858.2      94.7774
      21869.8      94.9486
      21881.4      94.7774
      21893.1      94.7774
      21904.7      94.7774
      21916.4      94.7774
      21928.0      94.7774
      21939.7      94.7774
      21951.3      94.7774
      21963.0      94.6490
      21974.6      94.6062
      21986.3      94.5205
      21997.9      94.4777
      22009.6      94.4349
      22021.2      94.4349
      22032.9      94.4349
      22044.5      94.4349
      22056.2      94.4349
      22067.8      94.4349
      22079.4      94.4349
      22091.1      94.4349
      22102.7      94.4349
      22114.4      94.4349
      22126.0      94.4349
      22137.7      94.4349
      22149.3      94.4349
      22161.0      94.6062
      22172.6      94.4349
      22184.3      94.4349
      22195.9      94.4349
      22207.6      94.4349
      22219.2      94.4349
      22230.9      94.6062
      22242.5      94.4349
      22254.2      94.4349
      22265.8      94.4349
      22277.5      94.4349
      22289.1      94.4349
      22300.7      94.4349
      22312.4      94.4349
      22324.0      94.4349
      22335.7      94.4349
      22347.3      94.4349
      22359.0      94.4349
      22370.6      94.4349
      22382.3      94.4349
      22393.9      94.4349
      22405.6      94.4349
      22417.2      94.4349
      22428.9      94.4349
      22440.5      94.4349
      22452.2      94.4349
      22463.8      94.4349
      22475.5      94.4349
      22487.1      94.4349
      22498.8      94.4349
      22510.4      94.4349
      22522.0      94.6062
      22533.7      94.7774
