19226 0.00099182
19231 0.00105286
19236 0.00117493
19241 0.00125122
19246 0.00137329
19251 0.00138855
19256 0.00134277
19261 0.00137329
19266 0.00140381
19271 0.00146484
19276 0.0015564
19281 0.00161743
19286 0.00166321
19291 0.0017395
19296 0.00180054
19301 0.00186157
19306 0.0019989
19311 0.00204468
19316 0.00209045
19321 0.00218201
19326 0.00224304
19331 0.00239563
19336 0.00245667
19341 0.00256348
19346 0.00268555
19351 0.00270081
19356 0.00282288
19361 0.00299072
19366 0.00315857
19371 0.00331116
19376 0.00350952
19381 0.00357056
19386 0.00370789
19391 0.00392151
19396 0.00411987
19401 0.00430298
19406 0.00447083
19410 0.00463867
19415 0.00473022
19420 0.00492859
19425 0.00505066
19430 0.00524902
19435 0.00549316
19440 0.0057373
19445 0.006073
19450 0.00634766
19455 0.00663757
19460 0.00695801
19465 0.00714111
19470 0.00738525
19475 0.00769043
19480 0.00798035
19485 0.00839233
19490 0.00874329
19495 0.00912476
19500 0.00950623
19505 0.00991821
19510 0.010437
19515 0.01091
19520 0.0114136
19525 0.0119171
19530 0.0124054
19535 0.0129394
19540 0.0134582
19545 0.0141144
19550 0.0147095
19555 0.0154114
19560 0.0161438
19565 0.0169373
19570 0.017807
19575 0.0187225
19580 0.0196533
19585 0.0205994
19590 0.0215912
19595 0.0226288
19600 0.0237427
19605 0.0248718
19610 0.0261078
19615 0.0274048
19620 0.0287781
19625 0.0302734
19630 0.0317383
19635 0.0334473
19640 0.0351715
19645 0.0370636
19650 0.0391693
19655 0.0411224
19660 0.043396
19665 0.0457611
19670 0.0481262
19675 0.0507812
19680 0.0532532
19685 0.0561066
19690 0.0590057
19695 0.0621796
19700 0.0657654
19705 0.0692444
19710 0.0731354
19715 0.0772095
19720 0.0814667
19725 0.0861054
19730 0.0906219
19735 0.0956268
19740 0.10083
19745 0.106293
19750 0.112366
19755 0.118393
19760 0.124786
19765 0.13179
19769 0.138931
19774 0.146667
19779 0.154251
19784 0.162323
19789 0.170929
19794 0.180176
19799 0.189972
19804 0.199951
19809 0.210236
19814 0.220795
19819 0.23201
19824 0.243835
19829 0.255402
19834 0.268082
19839 0.280807
19844 0.293869
19849 0.308121
19854 0.321854
19859 0.336426
19864 0.351944
19869 0.367249
19874 0.383163
19879 0.398758
19884 0.41452
19889 0.431
19894 0.447937
19899 0.465393
19904 0.482925
19909 0.500015
19914 0.516174
19919 0.533752
19924 0.549927
19929 0.56752
19934 0.585266
19939 0.602448
19944 0.619843
19949 0.636658
19954 0.652481
19959 0.668671
19964 0.684387
19969 0.700134
19974 0.715912
19979 0.730667
19984 0.744751
19989 0.75853
19994 0.772079
19999 0.784531
20004 0.796844
20009 0.808563
20014 0.819504
20019 0.830475
20024 0.8405
20029 0.849762
20034 0.858719
20039 0.866623
20044 0.874252
20049 0.881104
20054 0.887146
20059 0.893417
20064 0.899384
20069 0.904434
20074 0.909409
20079 0.912796
20084 0.916138
20089 0.918823
20094 0.92067
20099 0.922577
20104 0.923782
20109 0.925369
20114 0.926971
20119 0.928497
20123 0.929535
20128 0.929581
20133 0.929733
20138 0.929459
20143 0.929428
20148 0.929779
20153 0.928818
20158 0.928299
20163 0.926849
20168 0.925461
20173 0.924622
20178 0.922989
20183 0.922012
20188 0.920807
20193 0.919373
20198 0.918533
20203 0.917725
20208 0.916397
20213 0.916336
20218 0.914841
20223 0.912888
20228 0.911926
20233 0.910156
20238 0.909149
20243 0.908783
20248 0.908081
20253 0.907532
20258 0.906937
20263 0.906921
20268 0.906204
20273 0.905762
20278 0.905441
20283 0.904297
20288 0.904312
20293 0.903885
20298 0.903976
20303 0.904312
20308 0.904037
20313 0.904602
20318 0.904327
20323 0.904678
20328 0.905762
20333 0.906036
20338 0.90741
20343 0.908234
20348 0.908691
20353 0.910233
20358 0.911438
20363 0.912766
20368 0.914581
20373 0.915878
20378 0.917007
20383 0.918884
20388 0.920395
20393 0.922134
20398 0.92392
20403 0.925598
20408 0.926941
20413 0.928177
20418 0.930023
20423 0.931229
20428 0.932922
20433 0.934799
20438 0.936218
20443 0.937637
20448 0.93895
20453 0.940323
20458 0.941971
20463 0.943848
20468 0.945145
20473 0.946854
20478 0.948578
20482 0.94989
20487 0.952057
20492 0.953201
20497 0.954025
20502 0.955383
20507 0.956268
20512 0.956772
20517 0.958298
20522 0.959503
20527 0.960037
20532 0.962479
20537 0.962906
20542 0.962967
20547 0.963959
20552 0.963196
20557 0.96315
20562 0.963058
20567 0.963547
20572 0.963654
20577 0.96431
20582 0.965637
20587 0.965195
20592 0.965759
20597 0.966156
20602 0.965332
20607 0.965698
20612 0.965439
20617 0.964661
20622 0.964249
20627 0.963486
20632 0.962708
20637 0.961533
20642 0.961212
20647 0.960754
20652 0.960342
20657 0.96106
20662 0.961029
20667 0.960342
20672 0.960403
20677 0.959045
20682 0.958023
20687 0.957397
20692 0.956009
20697 0.955383
20702 0.954193
20707 0.954224
20712 0.953461
20717 0.952942
20722 0.953018
20727 0.951447
20732 0.951019
20737 0.950119
20742 0.949005
20747 0.948471
20752 0.947281
20757 0.946747
20762 0.945892
20767 0.94516
20772 0.944275
20777 0.943695
20782 0.943039
20787 0.942108
20792 0.942795
20797 0.942307
20802 0.942474
20807 0.942764
20812 0.94223
20817 0.9422
20822 0.941849
20827 0.941742
20832 0.941086
20836 0.941422
20841 0.941559
20846 0.940918
20851 0.941818
20856 0.941162
20861 0.940887
20866 0.941833
20871 0.94136
20876 0.941071
20881 0.941284
20886 0.941147
20891 0.940979
20896 0.941513
20901 0.941528
20906 0.941315
20911 0.940826
20916 0.940598
20921 0.940735
20926 0.940811
20931 0.942032
20936 0.942871
20941 0.942566
20946 0.943222
20951 0.943054
20956 0.942795
20961 0.944397
20966 0.944412
20971 0.944885
20976 0.94519
20981 0.944901
20986 0.945084
20991 0.945709
20996 0.946075
21001 0.946289
21006 0.946533
21011 0.946701
21016 0.946747
21021 0.946487
21026 0.947662
21031 0.947159
21036 0.948029
21041 0.948563
21046 0.947357
21051 0.948135
21056 0.947784
21061 0.947464
21066 0.948441
21071 0.948196
21076 0.948212
21081 0.948318
21086 0.947632
21091 0.946823
21096 0.946472
21101 0.946365
21106 0.946274
21111 0.946869
21116 0.946945
21121 0.947357
21126 0.947601
21131 0.947739
21136 0.94693
21141 0.946472
21146 0.946136
21151 0.945175
21156 0.946442
21161 0.946152
21166 0.945343
21171 0.946136
21176 0.945404
21181 0.945374
21186 0.946182
21191 0.945969
21195 0.945709
21200 0.945435
21205 0.944717
21210 0.943588
21215 0.943161
21220 0.942413
21225 0.941956
21230 0.94165
21235 0.941147
21240 0.940994
21245 0.940872
21250 0.941208
21255 0.940552
21260 0.940674
21265 0.940536
21270 0.940018
21275 0.94046
21280 0.940536
21285 0.940231
21290 0.940079
21295 0.939987
21300 0.939743
21305 0.939377
21310 0.939194
21315 0.938797
21320 0.937469
21325 0.937424
21330 0.937012
21335 0.936447
21340 0.936447
21345 0.935928
21350 0.935165
21355 0.934753
21360 0.934845
21365 0.934525
21370 0.934692
21375 0.93428
21380 0.934143
21385 0.934845
21390 0.935318
21395 0.936661
21400 0.936905
21405 0.93605
21410 0.93573
21415 0.935089
21420 0.935074
21425 0.935074
21430 0.935623
21435 0.936111
21440 0.935471
21445 0.936279
21450 0.936401
21455 0.935394
21460 0.936325
21465 0.936249
21470 0.93544
21475 0.936829
21480 0.937073
21485 0.936737
21490 0.937546
21495 0.93718
21500 0.936523
21505 0.937531
21510 0.937653
21515 0.938232
21520 0.939423
21525 0.93959
21530 0.939697
21535 0.939774
21540 0.93988
21545 0.939926
21549 0.940277
21554 0.940598
21559 0.940598
21564 0.940887
21569 0.941422
21574 0.940826
21579 0.941467
21584 0.941483
21589 0.941193
21594 0.942459
21599 0.942993
21604 0.943436
21609 0.944412
21614 0.944061
21619 0.944168
21624 0.945267
21629 0.945541
21634 0.947067
21639 0.94754
21644 0.947617
21649 0.9487
21654 0.948807
21659 0.949371
21664 0.949295
21669 0.949005
21674 0.949249
21679 0.948975
21684 0.949707
21689 0.949905
21694 0.949921
21699 0.950394
21704 0.950256
21709 0.94986
21714 0.94989
21719 0.950256
21724 0.950073
21729 0.95134
21734 0.949982
21739 0.949173
21744 0.949905
21749 0.949371
21754 0.950012
21759 0.950333
21764 0.949768
21769 0.949249
21774 0.949265
21779 0.950089
21784 0.95195
21789 0.95285
21794 0.952911
21799 0.95192
21804 0.951004
21809 0.950119
21814 0.951096
21819 0.951096
21824 0.949402
21829 0.949219
21834 0.949448
21839 0.949127
21844 0.950058
21849 0.951263
21854 0.951492
21859 0.952011
21864 0.950882
21869 0.949478
21874 0.947693
21879 0.947433
21884 0.947952
21889 0.947159
21894 0.947769
21899 0.948608
21903 0.948547
21908 0.94899
21913 0.948883
21918 0.946838
21923 0.946945
21928 0.947845
21933 0.947693
21938 0.948135
21943 0.948105
21948 0.946823
21953 0.946304
21958 0.946304
21963 0.945618
21968 0.945602
21973 0.946167
21978 0.946411
21983 0.945953
21988 0.946472
21993 0.945969
21998 0.945328
22003 0.945602
22008 0.944885
22013 0.944138
22018 0.944473
22023 0.944305
22028 0.944351
22033 0.944504
22038 0.944046
22043 0.943985
22048 0.944366
22053 0.94426
22058 0.944214
22063 0.944397
22068 0.943832
22073 0.94426
22078 0.94458
22083 0.944473
22088 0.944641
22093 0.944412
22098 0.94368
22103 0.943466
22108 0.943359
22113 0.943619
22118 0.944
22123 0.944214
22128 0.944504
22133 0.943985
22138 0.94368
22143 0.943787
22148 0.943359
22153 0.943649
22158 0.943878
22163 0.943649
22168 0.944168
22173 0.944122
22178 0.944595
22183 0.944962
22188 0.94519
22193 0.945557
22198 0.945404
22203 0.945618
22208 0.945435
22213 0.945068
22218 0.944626
22223 0.944168
22228 0.943924
