3300	1.3011
3299	0.49464
3298	1.0662
3297	1.2355
3296	1.2519
3295	0.91703
3294	0.68956
3293	1.1615
3292	0.98441
3291	1.4938
3290	1.1508
3289	1.2714
3288	0.81465
3287	0.84968
3286	0.97043
3285	1.1108
3284	0.77041
3283	0.90458
3282	1.0393
3281	0.79396
3280	0.70661
3279	0.63965
3278	0.98396
3277	0.7374
3276	0.69743
3275	0.62454
3274	1.1196
3273	0.6279
3272	0.63757
3271	0.71488
3270	0.7038
3269	0.61196
3268	0.42183
3267	0.45382
3266	0.92082
3265	0.59525
3264	0.70061
3263	0.46321
3262	0.84378
3261	0.50475
3260	0.7953
3259	0.67431
3258	0.35779
3257	0.55051
3256	0.40763
3255	0.59452
3254	0.56492
3253	0.5887
3252	0.49917
3251	0.44507
3250	0.42201
3249	0.41551
3248	0.42311
3247	0.53979
3246	0.4611
3245	0.41237
3244	0.30105
3243	0.46717
3242	0.56404
3241	0.45439
3240	0.3471
3239	0.25593
3238	0.43657
3237	0.50535
3236	0.4515
3235	0.51993
3234	0.27752
3233	0.39203
3232	0.37639
3231	0.52124
3230	0.35653
3229	0.39893
3228	0.4382
3227	0.24829
3226	0.28834
3225	0.20962
3224	0.23915
3223	0.38216
3222	0.3168
3221	0.39321
3220	0.29789
3219	0.35426
3218	0.10355
3217	0.38414
3216	0.28352
3215	0.2993
3214	0.25858
3213	0.2368
3212	0.21616
3211	0.27734
3210	0.37271
3209	0.20871
3208	0.30444
3207	0.30109
3206	0.13348
3205	0.21807
3204	0.32571
3203	0.33167
3202	0.25321
3201	0.30874
3200	0.26476
3199	0.27064
3198	0.37168
3197	0.22561
3196	0.1991
3195	0.32139
3194	0.25615
3193	0.21576
3192	0.20614
3191	0.18939
3190	0.29749
3189	0.14167
3188	0.14763
3187	0.25301
3186	0.20833
3185	0.32555
3184	0.281
3183	0.28476
3182	0.22172
3181	0.25332
3180	0.31879
3179	0.26294
3178	0.22766
3177	0.21985
3176	0.1658
3175	0.20347
3174	0.16374
3173	0.20753
3172	0.17395
3171	0.22346
3170	0.13452
3169	0.25132
3168	0.23104
3167	0.21105
3166	0.14262
3165	0.26893
3164	0.24255
3163	0.15791
3162	0.16266
3161	0.21431
3160	0.16597
3159	0.24054
3158	0.19239
3157	0.24866
3156	0.19592
3155	0.27874
3154	0.10881
3153	0.21347
3152	0.23999
3151	0.13964
3150	0.24199
3149	0.18621
3148	0.19016
3147	0.17302
3146	0.11319
3145	0.12331
3144	0.13819
3143	0.18835
3142	0.13571
3141	0.12985
3140	0.22055
3139	0.17828
3138	0.16666
3137	0.14582
3136	0.1939
3135	0.14839
3134	0.1667
3133	0.12682
3132	0.1402
3131	0.15809
3130	0.12859
3129	0.19714
3128	0.1265
3127	0.14836
3126	0.12897
3125	0.15044
3124	0.12231
3123	0.16121
3122	0.10281
3121	0.084471
3120	0.12686
3119	0.11281
3118	0.20148
3117	0.11959
3116	0.13517
3115	0.1299
3114	0.14923
3113	0.10328
3112	0.13468
3111	0.1452
3110	0.11644
3109	0.17028
3108	0.11814
3107	0.097867
3106	0.2038
3105	0.11126
3104	0.10266
3103	0.13155
3102	0.14484
3101	0.12512
3100	0.13859
3099	0.11935
3098	0.11127
3097	0.13142
3096	0.095284
3095	0.12211
3094	0.14826
3093	0.12662
3092	0.1256
3091	0.12441
3090	0.09359
3089	0.11904
3088	0.11471
3087	0.13289
3086	0.10012
3085	0.14338
3084	0.088933
3083	0.15037
3082	0.096589
3081	0.092783
3080	0.10407
3079	0.085202
3078	0.10532
3077	0.11027
3076	0.085868
3075	0.090912
3074	0.10437
3073	0.086388
3072	0.082873
3071	0.07094
3070	0.098133
3069	0.13022
3068	0.10457
3067	0.074026
3066	0.092207
3065	0.093934
3064	0.066892
3063	0.084572
3062	0.089124
3061	0.075391
3060	0.11308
3059	0.10467
3058	0.083607
3057	0.082982
3056	0.079931
3055	0.10122
3054	0.073727
3053	0.097381
3052	0.060583
3051	0.06256
3050	0.076203
3049	0.075612
3048	0.065728
3047	0.07436
3046	0.069282
3045	0.09137
3044	0.065932
3043	0.034291
3042	0.067099
3041	0.086287
3040	0.059619
3039	0.054757
3038	0.086477
3037	0.066597
3036	0.074671
3035	0.078123
3034	0.081721
3033	0.066719
3032	0.056042
3031	0.07178
3030	0.061171
3029	0.048746
3028	0.092094
3027	0.077564
3026	0.082951
3025	0.068732
3024	0.064284
3023	0.083033
3022	0.059564
3021	0.049687
3020	0.077483
3019	0.082585
3018	0.069028
3017	0.061152
3016	0.057046
3015	0.058434
3014	0.036506
3013	0.063003
3012	0.062537
3011	0.053356
3010	0.037265
3009	0.047442
3008	0.066024
3007	0.057109
3006	0.053257
3005	0.041094
3004	0.065931
3003	0.048838
3002	0.055124
3001	0.06133
3000	0.073981
2999	0.068534
2998	0.048768
2997	0.056478
2996	0.038588
2995	0.068277
2994	0.069437
2993	0.047119
2992	0.025209
2991	0.055757
2990	0.061382
2989	0.026241
2988	0.050084
2987	0.069218
2986	0.0391
2985	0.05063
2984	0.048889
2983	0.048637
2982	0.046924
2981	0.035099
2980	0.039185
2979	0.041778
2978	0.045776
2977	0.048351
2976	0.031308
2975	0.060226
