1150.00	-0.00194
1149.75	0.00028
1149.50	-0.00135
1149.25	-0.00180
1149.00	-0.00464
1148.75	0.00057
1148.50	-0.00141
1148.25	-0.00092
1148.00	-0.00065
1147.75	-0.00036
1147.50	0.00081
1147.25	0.00097
1147.00	-0.00209
1146.75	0.00052
1146.50	-0.00146
1146.25	-0.00082
1146.00	0.00044
1145.75	0.00344
1145.50	-0.00064
1145.25	-0.00200
1145.00	0.00111
1144.75	0.00027
1144.50	0.00134
1144.25	-0.00177
1144.00	-0.00261
1143.75	0.00170
1143.50	-0.00081
1143.25	-0.00250
1143.00	-0.00362
1142.75	-0.00250
1142.50	0.00109
1142.25	0.00110
1142.00	0.00155
1141.75	-0.00096
1141.50	0.00072
1141.25	-0.00366
1141.00	-0.00129
1140.75	0.00091
1140.50	0.00001
1140.25	-0.00187
1140.00	-0.00179
1139.75	0.00169
1139.50	0.00007
1139.25	-0.00361
1139.00	0.00220
1138.75	-0.00265
1138.50	0.00179
1138.25	0.00049
1138.00	0.00190
1137.75	0.00157
1137.50	-0.00209
1137.25	0.00187
1137.00	0.00133
1136.75	0.00109
1136.50	0.00053
1136.25	0.00075
1136.00	-0.00014
1135.75	0.00061
1135.50	-0.00114
1135.25	0.00038
1135.00	0.00385
1134.75	0.00352
1134.50	0.00120
1134.25	0.00173
1134.00	0.00314
1133.75	0.00183
1133.50	0.00414
1133.25	0.00340
1133.00	0.00189
1132.75	-0.00038
1132.50	0.00348
1132.25	-0.00082
1132.00	0.00210
1131.75	0.00158
1131.50	0.00507
1131.25	-0.00112
1131.00	0.00173
1130.75	0.00077
1130.50	0.00377
1130.25	0.00099
1130.00	0.00342
1129.75	0.00010
1129.50	0.00394
1129.25	0.00504
1129.00	0.00276
1128.75	0.00257
1128.50	0.00533
1128.25	0.00045
1128.00	0.00460
1127.75	0.00248
1127.50	0.00751
1127.25	0.00072
1127.00	0.00279
1126.75	0.00496
1126.50	0.00081
1126.25	0.00134
1126.00	0.00091
1125.75	0.00162
1125.50	0.00361
1125.25	0.00301
1125.00	0.00035
1124.75	0.00240
1124.50	0.00454
1124.25	0.00571
1124.00	0.00219
1123.75	0.00504
