800	0.01766
801	0.014067
802	0.016821
803	0.01984
804	0.018791
805	0.01755
806	0.018483
807	0.012731
808	0.02008
809	0.017391
810	0.018852
811	0.01502
812	0.011234
813	0.017687
814	0.013707
815	0.012386
816	0.0093747
817	0.018735
818	0.01278
819	0.016387
820	0.010443
821	0.015263
822	0.017974
823	0.011021
824	0.021403
825	0.012767
826	0.017986
827	0.014614
828	0.015674
829	0.016409
830	0.017087
831	0.010762
832	0.020682
833	0.011155
834	0.015029
835	0.01616
836	0.012847
837	0.017376
838	0.019465
839	0.014013
840	0.01595
841	0.016447
842	0.015745
843	0.015928
844	0.017758
845	0.011447
846	0.020017
847	0.0075778
848	0.014271
849	0.012756
850	0.017262
851	0.016842
852	0.013235
853	0.019317
854	0.01083
855	0.011437
856	0.014939
857	0.021008
858	0.014716
859	0.018344
860	0.022996
861	0.01195
862	0.012208
863	0.019727
864	0.01697
865	0.017523
866	0.014391
867	0.023051
868	0.014597
869	0.013586
870	0.019931
871	0.023132
872	0.018305
873	0.01886
874	0.021114
875	0.012847
876	0.010465
877	0.023095
878	0.020525
879	0.024071
880	0.014115
881	0.013515
882	0.016443
883	0.019764
884	0.0091386
885	0.017961
886	0.014568
887	0.015457
888	0.014401
889	0.02177
890	0.022222
891	0.012439
892	0.015331
893	0.020275
894	0.014373
895	0.014042
896	0.015689
897	0.01399
898	0.01972
899	0.014238
900	0.019134
901	0.012786
902	0.010935
903	0.018468
904	0.014856
905	0.011067
906	0.013042
907	0.012836
908	0.018525
909	0.012936
910	0.01858
911	0.019028
912	0.014854
913	0.015084
914	0.017287
915	0.011125
916	0.020808
917	0.018061
918	0.013805
919	0.021357
920	0.012061
921	0.022693
922	0.014253
923	0.016653
924	0.012485
925	0.019589
926	0.01505
927	0.012893
928	0.014964
929	0.017977
930	0.011558
931	0.021345
932	0.015204
933	0.018118
934	0.013937
935	0.012208
936	0.013291
937	0.013649
938	0.018983
939	0.018237
940	0.016336
941	0.016623
942	0.016674
943	0.015707
944	0.011621
945	0.013528
946	0.010775
947	0.017439
948	0.020222
949	0.015732
950	0.013755
951	0.013933
952	0.015017
953	0.01883
954	0.014233
955	0.01524
956	0.016711
957	0.012728
958	0.019245
959	0.018215
960	0.01501
961	0.018383
962	0.017547
963	0.017472
964	0.0093908
965	0.022224
966	0.019257
967	0.015158
968	0.014734
969	0.01429
970	0.01796
971	0.013946
972	0.017031
973	0.010114
974	0.01233
975	0.014409
976	0.016146
977	0.015764
978	0.018095
979	0.014331
980	0.012886
981	0.013485
982	0.013971
983	0.010166
984	0.011464
985	0.021878
986	0.014685
987	0.01124
988	0.017019
989	0.018684
990	0.01485
991	0.013562
992	0.016978
993	0.014104
994	0.018922
995	0.011781
996	0.011852
997	0.011506
998	0.016473
999	0.016889
1000	0.013986
1001	0.014245
1002	0.016134
1003	0.012589
1004	0.015611
1005	0.014835
1006	0.0096842
1007	0.020609
1008	0.018146
1009	0.017537
1010	0.015327
1011	0.017154
1012	0.013736
1013	0.015289
1014	0.010631
1015	0.015107
1016	0.012719
1017	0.015063
1018	0.015068
1019	0.021596
1020	0.011088
1021	0.018481
1022	0.011946
1023	0.024011
1024	0.0097208
1025	0.022364
1026	0.015168
1027	0.017153
1028	0.015602
1029	0.01762
1030	0.014324
1031	0.018103
1032	0.016982
1033	0.016041
1034	0.022755
1035	0.014305
1036	0.015088
1037	0.01631
1038	0.01434
1039	0.012114
1040	0.014006
1041	0.019523
1042	0.011884
1043	0.018089
1044	0.012967
1045	0.013301
1046	0.0123
1047	0.015437
1048	0.02023
1049	0.013852
1050	0.010118
1051	0.016776
1052	0.017307
1053	0.013867
1054	0.010575
1055	0.016212
1056	0.014025
1057	0.01284
1058	0.012342
1059	0.015544
1060	0.016625
1061	0.014575
1062	0.019878
1063	0.016224
1064	0.011884
1065	0.019809
1066	0.015961
1067	0.01799
1068	0.014741
1069	0.015527
1070	0.018106
1071	0.01009
1072	0.021045
1073	0.017537
1074	0.016986
1075	0.01598
1076	0.013286
1077	0.015017
1078	0.015747
1079	0.010517
1080	0.016585
1081	0.017967
1082	0.0093209
1083	0.018778
1084	0.0097739
1085	0.014247
1086	0.01013
1087	0.013395
1088	0.016466
1089	0.015213
1090	0.014288
1091	0.0074872
1092	0.019419
