2920.0    0.0             
2940.0    1.62e-06        
2960.0    7.26e-06        
2980.0    1.755e-05       
3000.0    4.131e-05       
3020.0    9.016e-05       
3040.0    0.00024012      
3060.0    0.000524        
3080.0    0.00100331      
3100.0    0.00211888      
3120.0    0.00365108      
3140.0    0.00608856      
3160.0    0.00964476      
3180.0    0.0136252       
3200.0    0.01824102      
3220.0    0.02309776      
3240.0    0.02769904      
3260.0    0.03231312      
3280.0    0.03680635      
3300.0    0.04093056      
3320.0    0.04513177      
3340.0    0.04936608      
3360.0    0.05354496      
3380.0    0.05732201      
3400.0    0.06043288      
3420.0    0.06338736      
3440.0    0.06605346      
3460.0    0.0691803       
3480.0    0.07290543      
3500.0    0.0765186       
3520.0    0.07934634      
3540.0    0.08169876      
3560.0    0.08379724      
3580.0    0.0858671       
3600.0    0.0878101       
3620.0    0.0897676       
3640.0    0.09187712      
3660.0    0.09416875      
3680.0    0.09601956      
3700.0    0.0964218       
3720.0    0.09650106      
3740.0    0.09420201      
3760.0    0.09095772      
3780.0    0.08673         
3800.0    0.07915068      
3820.0    0.07153188      
3840.0    0.06012284      
3860.0    0.04721424      
3880.0    0.03515796      
3900.0    0.02629627      
3920.0    0.0173151       
3940.0    0.01169262      
3960.0    0.00714653      
3980.0    0.0033755       
4000.0    0.00218368      
4020.0    0.0010314       
4040.0    0.00055424      
4060.0    0.00034905      
4080.0    0.00021099      
4100.0    0.00021258      
4120.0    0.00021387      
4140.0    0.00014344      
4160.0    7.215e-05       
4180.0    0.0             
4200.0    0.0             
4220.0    0.0             
4240.0    0.0             
4260.0    0.0             
4280.0    0.0             
4300.0    0.0             
4320.0    0.0             
4340.0    0.0             
4360.0    0.0             
4380.0    0.0             
4400.0    0.0             
4420.0    0.0             
4440.0    0.0             
4460.0    0.0             
4480.0    0.0             
4500.0    0.0             
4520.0    0.0             
4540.0    0.0             
4560.0    0.0             
4580.0    0.0             
4600.0    0.0             
4620.0    0.0             
4640.0    0.0             
4660.0    0.0             
4680.0    0.0             
4700.0    0.0             
4720.0    0.0             
4740.0    0.0             
4760.0    0.0             
4780.0    0.0             
4800.0    0.0             
4820.0    0.0             
4840.0    0.0             
4860.0    0.0             
4880.0    0.0             
4900.0    0.0             
4920.0    0.0             
4940.0    0.0             
4960.0    0.0             
4980.0    0.0             
5000.0    0.0             
5020.0    0.0             
5040.0    0.0             
5060.0    0.0             
5080.0    0.0             
5100.0    0.0             
5120.0    0.0             
5140.0    0.0             
5160.0    0.0             
5180.0    0.0             
5200.0    0.0             
5220.0    0.0             
5240.0    0.0             
5260.0    0.0             
5280.0    0.0             
5300.0    0.0             
5320.0    0.0             
5340.0    0.0             
5360.0    0.0             
5380.0    0.0             
5400.0    0.0             
5420.0    0.0             
5440.0    0.0             
5460.0    0.0             
5480.0    0.0             
5500.0    0.0             
5520.0    0.0             
5540.0    0.0             
5560.0    0.0             
5580.0    0.0             
5600.0    0.0             
5620.0    0.0             
5640.0    0.0             
5660.0    0.0             
5680.0    0.0             
5700.0    0.0             
5720.0    0.0             
5740.0    0.0             
5760.0    0.0             
5780.0    0.0             
5800.0    0.0             
5820.0    0.0             
5840.0    0.0             
5860.0    0.0             
5880.0    0.0             
5900.0    0.0             
5920.0    0.0             
5940.0    0.0             
5960.0    0.0             
5980.0    0.0             
6000.0    0.0             
6020.0    0.0             
6040.0    0.0             
6060.0    0.0             
6080.0    0.0             
6100.0    0.0             
6120.0    0.0             
6140.0    0.0             
6160.0    0.0             
6180.0    0.0             
6200.0    0.0             
6220.0    0.0             
6240.0    0.0             
6260.0    0.0             
6280.0    0.0             
6300.0    0.0             
6320.0    0.0             
6340.0    0.0             
6360.0    0.0             
6380.0    0.0             
6400.0    0.0             
6420.0    0.0             
6440.0    0.0             
6460.0    0.0             
6480.0    0.0             
6500.0    0.0             
6520.0    0.0             
6540.0    0.0             
6560.0    0.0             
6580.0    0.0             
6600.0    0.0             
6620.0    0.0             
6640.0    0.0             
6660.0    0.0             
6680.0    0.0             
6700.0    0.0             
6720.0    0.0             
6740.0    0.0             
6760.0    0.0             
6780.0    0.0             
6800.0    0.0             
6820.0    0.0             
6840.0    0.0             
6860.0    0.0             
6880.0    0.0             
6900.0    0.0             
6920.0    0.0             
6940.0    0.0             
6960.0    0.0             
6980.0    0.0             
7000.0    0.0             
7020.0    0.0             
7040.0    0.0             
7060.0    0.0             
7080.0    0.0             
7100.0    0.0             
7120.0    0.0             
7140.0    0.0             
7160.0    0.0             
7180.0    0.0             
7200.0    0.0             
7220.0    0.0             
7240.0    0.0             
7260.0    0.0             
7280.0    0.0             
7300.0    0.0             
7320.0    0.0             
7340.0    0.0             
7360.0    0.0             
7380.0    0.0             
7400.0    0.0             
7420.0    0.0             
7440.0    0.0             
7460.0    0.0             
7480.0    0.0             
7500.0    0.0             
7520.0    0.0             
7540.0    0.0             
7560.0    0.0             
7580.0    0.0             
7600.0    0.0             
7620.0    1.9002e-06      
7640.0    2.65628e-05     
7660.0    0.000116667     
7680.0    0.0002424168    
7700.0    0.0003734579    
7720.0    0.000520373     
7740.0    0.0006362512    
7760.0    0.0006355125    
7780.0    0.0005188767    
7800.0    0.000379626     
7820.0    0.0002600472    
7840.0    0.0001686896    
7860.0    8.76711e-05     
7880.0    4.14876e-05     
7900.0    2.45232e-05     
7920.0    1.03763e-05     
7940.0    6.6038e-06      
7960.0    0.0             

